Effective Radius [µm], Depth [m], IWC [g/m³], SW RF [W/m²]
1.930743e+01,5.971542e+02,1.036186e-03,-4.487400e+00
1.733191e+01,5.162909e+02,8.669520e-04,-3.732600e+00
1.503472e+01,4.087076e+02,7.148642e-04,-2.788100e+00
1.162090e+01,2.409358e+02,5.599741e-04,-1.768400e+00
1.243224e+01,2.720047e+02,5.417652e-04,-1.757600e+00
1.608441e+01,4.614110e+02,6.916183e-04,-2.864700e+00
1.854198e+01,5.828673e+02,8.387605e-04,-3.751700e+00
2.065544e+01,6.741580e+02,1.002491e-03,-4.478400e+00
2.256181e+01,7.464343e+02,1.179965e-03,-5.231600e+00
2.429273e+01,8.048354e+02,1.366032e-03,-5.986000e+00
2.584638e+01,8.522185e+02,1.553772e-03,-6.677000e+00
2.720799e+01,8.903445e+02,1.734884e-03,-7.300900e+00
2.835816e+01,9.203645e+02,1.900261e-03,-7.861200e+00
2.927712e+01,9.430529e+02,2.040741e-03,-8.315000e+00
2.994734e+01,9.589304e+02,2.147962e-03,-8.636600e+00
3.035520e+01,9.683319e+02,2.215207e-03,-8.856900e+00
3.049214e+01,9.714455e+02,2.238125e-03,-8.932400e+00
3.035520e+01,9.683319e+02,2.215207e-03,-8.856900e+00
2.994734e+01,9.589304e+02,2.147962e-03,-8.636600e+00
2.927712e+01,9.430529e+02,2.040741e-03,-8.315000e+00
2.835816e+01,9.203645e+02,1.900261e-03,-7.861200e+00
2.720799e+01,8.903445e+02,1.734884e-03,-7.300900e+00
2.584638e+01,8.522185e+02,1.553772e-03,-6.677000e+00
2.429273e+01,8.048354e+02,1.366032e-03,-5.986000e+00
2.256181e+01,7.464343e+02,1.179965e-03,-5.231600e+00
2.065544e+01,6.741580e+02,1.002491e-03,-4.478400e+00
1.854198e+01,5.828673e+02,8.387605e-04,-3.751700e+00
1.608441e+01,4.614110e+02,6.916183e-04,-2.864700e+00
1.243224e+01,2.720047e+02,5.417652e-04,-1.757600e+00
1.314879e+01,3.064448e+02,5.075156e-04,-1.743300e+00
1.701145e+01,5.198329e+02,6.478950e-04,-2.863400e+00
1.961067e+01,6.566674e+02,7.857350e-04,-3.652000e+00
2.184594e+01,7.595169e+02,9.391147e-04,-4.418600e+00
2.386218e+01,8.409446e+02,1.105369e-03,-5.170200e+00
2.569286e+01,9.067401e+02,1.279673e-03,-5.888500e+00
2.733606e+01,9.601227e+02,1.455544e-03,-6.558200e+00
2.877615e+01,1.003076e+03,1.625207e-03,-7.191000e+00
2.999261e+01,1.036897e+03,1.780129e-03,-7.714500e+00
3.096453e+01,1.062458e+03,1.911728e-03,-8.193900e+00
3.167338e+01,1.080346e+03,2.012170e-03,-8.544500e+00
3.210476e+01,1.090938e+03,2.075164e-03,-8.758200e+00
3.224958e+01,1.094446e+03,2.096633e-03,-8.824400e+00
3.210476e+01,1.090938e+03,2.075164e-03,-8.758200e+00
3.167338e+01,1.080346e+03,2.012170e-03,-8.544500e+00
3.096453e+01,1.062458e+03,1.911728e-03,-8.193900e+00
2.999261e+01,1.036897e+03,1.780129e-03,-7.714500e+00
2.877615e+01,1.003076e+03,1.625207e-03,-7.191000e+00
2.733606e+01,9.601227e+02,1.455544e-03,-6.558200e+00
2.569286e+01,9.067401e+02,1.279673e-03,-5.888500e+00
2.386218e+01,8.409446e+02,1.105369e-03,-5.170200e+00
2.184594e+01,7.595169e+02,9.391147e-04,-4.418600e+00
1.961067e+01,6.566674e+02,7.857350e-04,-3.652000e+00
1.701145e+01,5.198329e+02,6.478950e-04,-2.863400e+00
1.314879e+01,3.064448e+02,5.075156e-04,-1.743300e+00
1.095983e+01,3.101956e+02,2.613194e-04,-1.124600e+00
1.417945e+01,5.261955e+02,3.336007e-04,-1.788500e+00
1.634596e+01,6.647049e+02,4.045744e-04,-2.364400e+00
1.820911e+01,7.688132e+02,4.835496e-04,-2.905700e+00
1.988970e+01,8.512376e+02,5.691538e-04,-3.338800e+00
2.141562e+01,9.178384e+02,6.589027e-04,-3.825600e+00
2.278526e+01,9.718744e+02,7.494587e-04,-4.264900e+00
2.398561e+01,1.015353e+03,8.368180e-04,-4.680400e+00
2.499956e+01,1.049588e+03,9.165873e-04,-5.024100e+00
2.580968e+01,1.075462e+03,9.843474e-04,-5.326500e+00
2.640052e+01,1.093569e+03,1.036065e-03,-5.551200e+00
2.676008e+01,1.104291e+03,1.068501e-03,-5.680000e+00
2.688080e+01,1.107841e+03,1.079555e-03,-5.726200e+00
2.676008e+01,1.104291e+03,1.068501e-03,-5.680000e+00
2.640052e+01,1.093569e+03,1.036065e-03,-5.551200e+00
2.580968e+01,1.075462e+03,9.843474e-04,-5.326500e+00
2.499956e+01,1.049588e+03,9.165873e-04,-5.024100e+00
2.398561e+01,1.015353e+03,8.368180e-04,-4.680400e+00
2.278526e+01,9.718744e+02,7.494587e-04,-4.264900e+00
2.141562e+01,9.178384e+02,6.589027e-04,-3.825600e+00
1.988970e+01,8.512376e+02,5.691538e-04,-3.338800e+00
1.820911e+01,7.688132e+02,4.835496e-04,-2.905700e+00
1.634596e+01,6.647049e+02,4.045744e-04,-2.364400e+00
1.417945e+01,5.261955e+02,3.336007e-04,-1.788500e+00
1.095983e+01,3.101956e+02,2.613194e-04,-1.124600e+00
8.764541e+00,2.873405e+02,1.311375e-04,-6.713000e-01
1.133927e+01,4.874256e+02,1.674105e-04,-1.076500e+00
1.307182e+01,6.157296e+02,2.030272e-04,-1.388000e+00
1.456177e+01,7.121672e+02,2.426593e-04,-1.695300e+00
1.590573e+01,7.885186e+02,2.856180e-04,-2.023700e+00
1.712601e+01,8.502123e+02,3.306566e-04,-2.352100e+00
1.822131e+01,9.002669e+02,3.761003e-04,-2.636200e+00
1.918123e+01,9.405424e+02,4.199397e-04,-2.870900e+00
1.999208e+01,9.722550e+02,4.599703e-04,-3.050900e+00
2.063993e+01,9.962226e+02,4.939743e-04,-3.242700e+00
2.111242e+01,1.012995e+03,5.199278e-04,-3.382500e+00
2.139996e+01,1.022927e+03,5.362049e-04,-3.466500e+00
2.149650e+01,1.026216e+03,5.417522e-04,-3.493600e+00
2.139996e+01,1.022927e+03,5.362049e-04,-3.466500e+00
2.111242e+01,1.012995e+03,5.199278e-04,-3.382500e+00
2.063993e+01,9.962226e+02,4.939743e-04,-3.242700e+00
1.999208e+01,9.722550e+02,4.599703e-04,-3.050900e+00
1.918123e+01,9.405424e+02,4.199397e-04,-2.870900e+00
1.822131e+01,9.002669e+02,3.761003e-04,-2.636200e+00
1.712601e+01,8.502123e+02,3.306566e-04,-2.352100e+00
1.590573e+01,7.885186e+02,2.856180e-04,-2.023700e+00
1.456177e+01,7.121672e+02,2.426593e-04,-1.695300e+00
1.307182e+01,6.157296e+02,2.030272e-04,-1.388000e+00
1.133927e+01,4.874256e+02,1.674105e-04,-1.076500e+00
8.764541e+00,2.873405e+02,1.311375e-04,-6.713000e-01
5.483068e+00,2.665997e+02,3.170923e-05,-2.466000e-01
7.093810e+00,4.522423e+02,4.048011e-05,-4.014000e-01
8.177689e+00,5.712851e+02,4.909229e-05,-5.252000e-01
9.109799e+00,6.607618e+02,5.867538e-05,-6.501000e-01
9.950579e+00,7.316019e+02,6.906286e-05,-7.582000e-01
1.071398e+01,7.888425e+02,7.995327e-05,-8.784000e-01
1.139919e+01,8.352841e+02,9.094162e-05,-9.869000e-01
1.199972e+01,8.726524e+02,1.015421e-04,-1.080200e+00
1.250698e+01,9.020759e+02,1.112215e-04,-1.154200e+00
1.291228e+01,9.243135e+02,1.194438e-04,-1.231700e+00
1.320787e+01,9.398755e+02,1.257193e-04,-1.289200e+00
1.338775e+01,9.490901e+02,1.296552e-04,-1.323500e+00
1.344814e+01,9.521419e+02,1.309965e-04,-1.335000e+00
1.338775e+01,9.490901e+02,1.296552e-04,-1.323500e+00
1.320787e+01,9.398755e+02,1.257193e-04,-1.289200e+00
1.291228e+01,9.243135e+02,1.194438e-04,-1.231700e+00
1.250698e+01,9.020759e+02,1.112215e-04,-1.154200e+00
1.199972e+01,8.726524e+02,1.015421e-04,-1.080200e+00
1.139919e+01,8.352841e+02,9.094162e-05,-9.869000e-01
1.071398e+01,7.888425e+02,7.995327e-05,-8.784000e-01
9.950579e+00,7.316019e+02,6.906286e-05,-7.582000e-01
9.109799e+00,6.607618e+02,5.867538e-05,-6.501000e-01
8.177689e+00,5.712851e+02,4.909229e-05,-5.252000e-01
7.093810e+00,4.522423e+02,4.048011e-05,-4.014000e-01
5.483068e+00,2.665997e+02,3.170923e-05,-2.466000e-01
4.669468e-01,2.570460e+02,1.949514e-08,-2.000000e-04
6.041202e-01,4.360360e+02,2.488757e-08,-3.000000e-04
6.964251e-01,5.508128e+02,3.018242e-08,-5.000000e-04
7.758051e-01,6.370830e+02,3.607420e-08,-6.000000e-04
8.474072e-01,7.053845e+02,4.246053e-08,-9.000000e-04
9.124194e-01,7.605739e+02,4.915606e-08,-1.100000e-03
9.707737e-01,8.053512e+02,5.591181e-08,-1.300000e-03
1.021915e+00,8.413804e+02,6.242906e-08,-1.600000e-03
1.065115e+00,8.697495e+02,6.838009e-08,-1.700000e-03
1.099630e+00,8.911902e+02,7.343520e-08,-1.900000e-03
1.124803e+00,9.061945e+02,7.729349e-08,-2.100000e-03
1.140122e+00,9.150789e+02,7.971328e-08,-2.200000e-03
1.145266e+00,9.180213e+02,8.053796e-08,-2.200000e-03
1.140122e+00,9.150789e+02,7.971328e-08,-2.200000e-03
1.124803e+00,9.061945e+02,7.729349e-08,-2.100000e-03
1.099630e+00,8.911902e+02,7.343520e-08,-1.900000e-03
1.065115e+00,8.697495e+02,6.838009e-08,-1.700000e-03
1.021915e+00,8.413804e+02,6.242906e-08,-1.600000e-03
9.707737e-01,8.053512e+02,5.591181e-08,-1.300000e-03
9.124194e-01,7.605739e+02,4.915606e-08,-1.100000e-03
8.474072e-01,7.053845e+02,4.246053e-08,-9.000000e-04
7.758051e-01,6.370830e+02,3.607420e-08,-6.000000e-04
6.964251e-01,5.508128e+02,3.018242e-08,-5.000000e-04
6.041202e-01,4.360360e+02,2.488757e-08,-3.000000e-04
4.669468e-01,2.570460e+02,1.949514e-08,-2.000000e-04
2.725933e+00,2.879040e+01,9.379031e-04,-1.100300e+00
2.827997e+00,4.883815e+01,1.197332e-03,-2.127700e+00
2.664872e+00,6.169372e+01,1.452066e-03,-3.152400e+00
2.473656e+00,7.135640e+01,1.735517e-03,-4.243100e+00
2.295102e+00,7.900651e+01,2.042761e-03,-5.493100e+00
2.139764e+00,8.518798e+01,2.364881e-03,-6.794200e+00
2.009506e+00,9.020326e+01,2.689898e-03,-8.141300e+00
1.903377e+00,9.423871e+01,3.003441e-03,-9.460300e+00
1.819631e+00,9.741618e+01,3.289743e-03,-1.066680e+01
1.756503e+00,9.981764e+01,3.532943e-03,-1.178170e+01
1.712508e+00,1.014982e+02,3.718564e-03,-1.251680e+01
1.686553e+00,1.024933e+02,3.834980e-03,-1.302710e+01
1.677975e+00,1.028229e+02,3.874655e-03,-1.328040e+01
1.686553e+00,1.024933e+02,3.834980e-03,-1.302710e+01
1.712508e+00,1.014982e+02,3.718564e-03,-1.251680e+01
1.756503e+00,9.981764e+01,3.532943e-03,-1.178170e+01
1.819631e+00,9.741618e+01,3.289743e-03,-1.066680e+01
1.903377e+00,9.423871e+01,3.003441e-03,-9.460300e+00
2.009506e+00,9.020326e+01,2.689898e-03,-8.141300e+00
2.139764e+00,8.518798e+01,2.364881e-03,-6.794200e+00
2.295102e+00,7.900651e+01,2.042761e-03,-5.493100e+00
2.473656e+00,7.135640e+01,1.735517e-03,-4.243100e+00
2.664872e+00,6.169372e+01,1.452066e-03,-3.152400e+00
2.827997e+00,4.883815e+01,1.197332e-03,-2.127700e+00
2.725933e+00,2.879040e+01,9.379031e-04,-1.100300e+00
4.283435e+00,2.047528e+01,7.368098e-04,-6.645000e-01
4.442974e+00,3.473293e+01,9.400814e-04,-1.272700e+00
4.186638e+00,4.387561e+01,1.140040e-03,-1.853600e+00
3.886184e+00,5.074756e+01,1.362535e-03,-2.504400e+00
3.605631e+00,5.618819e+01,1.603697e-03,-3.191700e+00
3.361561e+00,6.058436e+01,1.856526e-03,-3.977800e+00
3.156898e+00,6.415115e+01,2.111620e-03,-4.718600e+00
2.990147e+00,6.702110e+01,2.357702e-03,-5.485400e+00
2.858566e+00,6.928087e+01,2.582399e-03,-6.167400e+00
2.759381e+00,7.098875e+01,2.773264e-03,-6.793700e+00
2.690257e+00,7.218393e+01,2.918940e-03,-7.240900e+00
2.649477e+00,7.289163e+01,3.010301e-03,-7.560100e+00
2.635999e+00,7.312601e+01,3.041438e-03,-7.638600e+00
2.649477e+00,7.289163e+01,3.010301e-03,-7.560100e+00
2.690257e+00,7.218393e+01,2.918940e-03,-7.240900e+00
2.759381e+00,7.098875e+01,2.773264e-03,-6.793700e+00
2.858566e+00,6.928087e+01,2.582399e-03,-6.167400e+00
2.990147e+00,6.702110e+01,2.357702e-03,-5.485400e+00
3.156898e+00,6.415115e+01,2.111620e-03,-4.718600e+00
3.361561e+00,6.058436e+01,1.856526e-03,-3.977800e+00
3.605631e+00,5.618819e+01,1.603697e-03,-3.191700e+00
3.886184e+00,5.074756e+01,1.362535e-03,-2.504400e+00
4.186638e+00,4.387561e+01,1.140040e-03,-1.853600e+00
4.442974e+00,3.473293e+01,9.400814e-04,-1.272700e+00
4.283435e+00,2.047528e+01,7.368098e-04,-6.645000e-01
5.569850e+00,2.253884e+01,7.071704e-04,-6.478000e-01
5.778274e+00,3.823341e+01,9.027203e-04,-1.166700e+00
5.444962e+00,4.829751e+01,1.094770e-03,-1.798000e+00
5.054256e+00,5.586203e+01,1.308471e-03,-2.586700e+00
4.689423e+00,6.185099e+01,1.540108e-03,-3.344200e+00
4.372028e+00,6.669022e+01,1.782960e-03,-4.143500e+00
4.105878e+00,7.061647e+01,2.027995e-03,-4.961300e+00
3.889027e+00,7.377567e+01,2.264379e-03,-5.748100e+00
3.717913e+00,7.626318e+01,2.480225e-03,-6.449300e+00
3.588927e+00,7.814319e+01,2.663575e-03,-7.090100e+00
3.499034e+00,7.945882e+01,2.803516e-03,-7.549500e+00
3.446001e+00,8.023785e+01,2.891283e-03,-7.874800e+00
3.428474e+00,8.049585e+01,2.921194e-03,-7.956700e+00
3.446001e+00,8.023785e+01,2.891283e-03,-7.874800e+00
3.499034e+00,7.945882e+01,2.803516e-03,-7.549500e+00
3.588927e+00,7.814319e+01,2.663575e-03,-7.090100e+00
3.717913e+00,7.626318e+01,2.480225e-03,-6.449300e+00
3.889027e+00,7.377567e+01,2.264379e-03,-5.748100e+00
4.105878e+00,7.061647e+01,2.027995e-03,-4.961300e+00
4.372028e+00,6.669022e+01,1.782960e-03,-4.143500e+00
4.689423e+00,6.185099e+01,1.540108e-03,-3.344200e+00
5.054256e+00,5.586203e+01,1.308471e-03,-2.586700e+00
5.444962e+00,4.829751e+01,1.094770e-03,-1.798000e+00
5.778274e+00,3.823341e+01,9.027203e-04,-1.166700e+00
5.569850e+00,2.253884e+01,7.071704e-04,-6.478000e-01
6.757710e+00,2.601645e+01,6.959690e-04,-5.733000e-01
7.010686e+00,4.413261e+01,8.884602e-04,-1.048500e+00
6.606290e+00,5.574954e+01,1.077479e-03,-1.673600e+00
6.132257e+00,6.448123e+01,1.287808e-03,-2.430600e+00
5.689615e+00,7.139425e+01,1.515791e-03,-3.358300e+00
5.304528e+00,7.698014e+01,1.754812e-03,-4.422600e+00
4.981615e+00,8.151219e+01,1.995983e-03,-5.548400e+00
4.718515e+00,8.515883e+01,2.228639e-03,-6.401100e+00
4.510906e+00,8.803015e+01,2.441082e-03,-7.236500e+00
4.354410e+00,9.020024e+01,2.621542e-03,-7.933400e+00
4.245346e+00,9.171887e+01,2.759277e-03,-8.520000e+00
4.181001e+00,9.261809e+01,2.845659e-03,-8.874500e+00
4.159736e+00,9.291590e+01,2.875099e-03,-8.966700e+00
4.181001e+00,9.261809e+01,2.845659e-03,-8.874500e+00
4.245346e+00,9.171887e+01,2.759277e-03,-8.520000e+00
4.354410e+00,9.020024e+01,2.621542e-03,-7.933400e+00
4.510906e+00,8.803015e+01,2.441082e-03,-7.236500e+00
4.718515e+00,8.515883e+01,2.228639e-03,-6.401100e+00
4.981615e+00,8.151219e+01,1.995983e-03,-5.548400e+00
5.304528e+00,7.698014e+01,1.754812e-03,-4.422600e+00
5.689615e+00,7.139425e+01,1.515791e-03,-3.358300e+00
6.132257e+00,6.448123e+01,1.287808e-03,-2.430600e+00
6.606290e+00,5.574954e+01,1.077479e-03,-1.673600e+00
7.010686e+00,4.413261e+01,8.884602e-04,-1.048500e+00
6.757710e+00,2.601645e+01,6.959690e-04,-5.733000e-01
7.890473e+00,2.989955e+01,6.896768e-04,-5.252000e-01
8.185884e+00,5.071963e+01,8.804370e-04,-9.904000e-01
7.713701e+00,6.407046e+01,1.067750e-03,-1.534200e+00
7.160208e+00,7.410539e+01,1.276180e-03,-2.279800e+00
6.643367e+00,8.205022e+01,1.502106e-03,-3.236100e+00
6.193728e+00,8.846983e+01,1.738970e-03,-4.310200e+00
5.816686e+00,9.367832e+01,1.977964e-03,-5.528200e+00
5.509483e+00,9.786924e+01,2.208521e-03,-6.719300e+00
5.267073e+00,1.011691e+02,2.419047e-03,-7.838800e+00
5.084345e+00,1.036631e+02,2.597878e-03,-8.875600e+00
4.956998e+00,1.054084e+02,2.734370e-03,-9.523500e+00
4.881868e+00,1.064418e+02,2.819974e-03,-9.908900e+00
4.857038e+00,1.067841e+02,2.849148e-03,-1.009850e+01
4.881868e+00,1.064418e+02,2.819974e-03,-9.908900e+00
4.956998e+00,1.054084e+02,2.734370e-03,-9.523500e+00
5.084345e+00,1.036631e+02,2.597878e-03,-8.875600e+00
5.267073e+00,1.011691e+02,2.419047e-03,-7.838800e+00
5.509483e+00,9.786924e+01,2.208521e-03,-6.719300e+00
5.816686e+00,9.367832e+01,1.977964e-03,-5.528200e+00
6.193728e+00,8.846983e+01,1.738970e-03,-4.310200e+00
6.643367e+00,8.205022e+01,1.502106e-03,-3.236100e+00
7.160208e+00,7.410539e+01,1.276180e-03,-2.279800e+00
7.713701e+00,6.407046e+01,1.067750e-03,-1.534200e+00
8.185884e+00,5.071963e+01,8.804370e-04,-9.904000e-01
7.890473e+00,2.989955e+01,6.896768e-04,-5.252000e-01
8.999462e+00,3.409228e+01,6.851214e-04,-5.055000e-01
9.336403e+00,5.783192e+01,8.746251e-04,-9.569000e-01
8.797856e+00,7.305490e+01,1.060702e-03,-1.514000e+00
8.166571e+00,8.449700e+01,1.267757e-03,-2.204600e+00
7.577089e+00,9.355591e+01,1.492191e-03,-3.060500e+00
7.064254e+00,1.008757e+02,1.727492e-03,-4.160000e+00
6.634219e+00,1.068146e+02,1.964909e-03,-5.400200e+00
6.283839e+00,1.115932e+02,2.193945e-03,-6.680200e+00
6.007359e+00,1.153558e+02,2.403081e-03,-7.846700e+00
5.798948e+00,1.181995e+02,2.580733e-03,-8.918800e+00
5.653703e+00,1.201896e+02,2.716324e-03,-9.750300e+00
5.568013e+00,1.213679e+02,2.801363e-03,-1.026620e+01
5.539693e+00,1.217582e+02,2.830344e-03,-1.049610e+01
5.568013e+00,1.213679e+02,2.801363e-03,-1.026620e+01
5.653703e+00,1.201896e+02,2.716324e-03,-9.750300e+00
5.798948e+00,1.181995e+02,2.580733e-03,-8.918800e+00
6.007359e+00,1.153558e+02,2.403081e-03,-7.846700e+00
6.283839e+00,1.115932e+02,2.193945e-03,-6.680200e+00
6.634219e+00,1.068146e+02,1.964909e-03,-5.400200e+00
7.064254e+00,1.008757e+02,1.727492e-03,-4.160000e+00
7.577089e+00,9.355591e+01,1.492191e-03,-3.060500e+00
8.166571e+00,8.449700e+01,1.267757e-03,-2.204600e+00
8.797856e+00,7.305490e+01,1.060702e-03,-1.514000e+00
9.336403e+00,5.783192e+01,8.746251e-04,-9.569000e-01
8.999462e+00,3.409228e+01,6.851214e-04,-5.055000e-01
1.010765e+01,3.864687e+01,6.811527e-04,-4.867000e-01
1.048609e+01,6.555802e+01,8.695601e-04,-9.309000e-01
9.881223e+00,8.281471e+01,1.054560e-03,-1.469200e+00
9.172202e+00,9.578544e+01,1.260415e-03,-2.196500e+00
8.510131e+00,1.060546e+02,1.483550e-03,-3.064600e+00
7.934146e+00,1.143523e+02,1.717489e-03,-4.046500e+00
7.451157e+00,1.210846e+02,1.953531e-03,-5.145500e+00
7.057632e+00,1.265016e+02,2.181241e-03,-6.498900e+00
6.747105e+00,1.307669e+02,2.389166e-03,-7.765100e+00
6.513031e+00,1.339905e+02,2.565789e-03,-8.879400e+00
6.349900e+00,1.362464e+02,2.700596e-03,-9.746000e+00
6.253659e+00,1.375821e+02,2.785142e-03,-1.035550e+01
6.221852e+00,1.380245e+02,2.813956e-03,-1.051870e+01
6.253659e+00,1.375821e+02,2.785142e-03,-1.035550e+01
6.349900e+00,1.362464e+02,2.700596e-03,-9.746000e+00
6.513031e+00,1.339905e+02,2.565789e-03,-8.879400e+00
6.747105e+00,1.307669e+02,2.389166e-03,-7.765100e+00
7.057632e+00,1.265016e+02,2.181241e-03,-6.498900e+00
7.451157e+00,1.210846e+02,1.953531e-03,-5.145500e+00
7.934146e+00,1.143523e+02,1.717489e-03,-4.046500e+00
8.510131e+00,1.060546e+02,1.483550e-03,-3.064600e+00
9.172202e+00,9.578544e+01,1.260415e-03,-2.196500e+00
9.881223e+00,8.281471e+01,1.054560e-03,-1.469200e+00
1.048609e+01,6.555802e+01,8.695601e-04,-9.309000e-01
1.010765e+01,3.864687e+01,6.811527e-04,-4.867000e-01
1.123272e+01,4.364916e+01,6.773105e-04,-4.788000e-01
1.165329e+01,7.404358e+01,8.646560e-04,-9.106000e-01
1.098110e+01,9.353391e+01,1.048612e-03,-1.465100e+00
1.019316e+01,1.081835e+02,1.253307e-03,-2.142600e+00
9.457391e+00,1.197818e+02,1.475184e-03,-3.042600e+00
8.817293e+00,1.291536e+02,1.707803e-03,-4.080300e+00
8.280542e+00,1.367573e+02,1.942514e-03,-5.225500e+00
7.843214e+00,1.428754e+02,2.168940e-03,-6.374800e+00
7.498123e+00,1.476928e+02,2.375693e-03,-7.481900e+00
7.237995e+00,1.513336e+02,2.551320e-03,-8.634100e+00
7.056706e+00,1.538815e+02,2.685366e-03,-9.591100e+00
6.949752e+00,1.553902e+02,2.769436e-03,-1.015660e+01
6.914405e+00,1.558898e+02,2.798087e-03,-1.039410e+01
6.949752e+00,1.553902e+02,2.769436e-03,-1.015660e+01
7.056706e+00,1.538815e+02,2.685366e-03,-9.591100e+00
7.237995e+00,1.513336e+02,2.551320e-03,-8.634100e+00
7.498123e+00,1.476928e+02,2.375693e-03,-7.481900e+00
7.843214e+00,1.428754e+02,2.168940e-03,-6.374800e+00
8.280542e+00,1.367573e+02,1.942514e-03,-5.225500e+00
8.817293e+00,1.291536e+02,1.707803e-03,-4.080300e+00
9.457391e+00,1.197818e+02,1.475184e-03,-3.042600e+00
1.019316e+01,1.081835e+02,1.253307e-03,-2.142600e+00
1.098110e+01,9.353391e+01,1.048612e-03,-1.465100e+00
1.165329e+01,7.404358e+01,8.646560e-04,-9.106000e-01
1.123272e+01,4.364916e+01,6.773105e-04,-4.788000e-01
1.238884e+01,4.919994e+01,6.733123e-04,-4.591000e-01
1.285269e+01,8.345956e+01,8.595524e-04,-8.888000e-01
1.211132e+01,1.054284e+02,1.042423e-03,-1.430700e+00
1.124228e+01,1.219410e+02,1.245909e-03,-2.153500e+00
1.043078e+01,1.350143e+02,1.466477e-03,-3.015000e+00
9.724805e+00,1.455778e+02,1.697723e-03,-4.058600e+00
9.132810e+00,1.541484e+02,1.931049e-03,-5.240900e+00
8.650470e+00,1.610446e+02,2.156138e-03,-6.470900e+00
8.269861e+00,1.664746e+02,2.361671e-03,-7.623000e+00
7.982959e+00,1.705785e+02,2.536261e-03,-8.693300e+00
7.783011e+00,1.734503e+02,2.669516e-03,-9.454300e+00
7.665049e+00,1.751509e+02,2.753090e-03,-9.982100e+00
7.626063e+00,1.757141e+02,2.781572e-03,-1.018190e+01
7.665049e+00,1.751509e+02,2.753090e-03,-9.982100e+00
7.783011e+00,1.734503e+02,2.669516e-03,-9.454300e+00
7.982959e+00,1.705785e+02,2.536261e-03,-8.693300e+00
8.269861e+00,1.664746e+02,2.361671e-03,-7.623000e+00
8.650470e+00,1.610446e+02,2.156138e-03,-6.470900e+00
9.132810e+00,1.541484e+02,1.931049e-03,-5.240900e+00
9.724805e+00,1.455778e+02,1.697723e-03,-4.058600e+00
1.043078e+01,1.350143e+02,1.466477e-03,-3.015000e+00
1.124228e+01,1.219410e+02,1.245909e-03,-2.153500e+00
1.211132e+01,1.054284e+02,1.042423e-03,-1.430700e+00
1.285269e+01,8.345956e+01,8.595524e-04,-8.888000e-01
1.238884e+01,4.919994e+01,6.733123e-04,-4.591000e-01
1.358855e+01,5.541140e+01,6.690456e-04,-4.566000e-01
1.409732e+01,9.399627e+01,8.541058e-04,-8.952000e-01
1.328415e+01,1.187387e+02,1.035817e-03,-1.438000e+00
1.233096e+01,1.373360e+02,1.238015e-03,-2.119700e+00
1.144088e+01,1.520597e+02,1.457184e-03,-3.030100e+00
1.066654e+01,1.639569e+02,1.686965e-03,-4.072000e+00
1.001721e+01,1.736095e+02,1.918813e-03,-5.205700e+00
9.488165e+00,1.813764e+02,2.142476e-03,-6.476500e+00
9.070698e+00,1.874919e+02,2.346706e-03,-7.716400e+00
8.756013e+00,1.921139e+02,2.520190e-03,-8.829900e+00
8.536702e+00,1.953483e+02,2.652601e-03,-9.679200e+00
8.407317e+00,1.972636e+02,2.735645e-03,-1.023250e+01
8.364556e+00,1.978978e+02,2.763947e-03,-1.043850e+01
8.407317e+00,1.972636e+02,2.735645e-03,-1.023250e+01
8.536702e+00,1.953483e+02,2.652601e-03,-9.679200e+00
8.756013e+00,1.921139e+02,2.520190e-03,-8.829900e+00
9.070698e+00,1.874919e+02,2.346706e-03,-7.716400e+00
9.488165e+00,1.813764e+02,2.142476e-03,-6.476500e+00
1.001721e+01,1.736095e+02,1.918813e-03,-5.205700e+00
1.066654e+01,1.639569e+02,1.686965e-03,-4.072000e+00
1.144088e+01,1.520597e+02,1.457184e-03,-3.030100e+00
1.233096e+01,1.373360e+02,1.238015e-03,-2.119700e+00
1.328415e+01,1.187387e+02,1.035817e-03,-1.438000e+00
1.409732e+01,9.399627e+01,8.541058e-04,-8.952000e-01
1.358855e+01,5.541140e+01,6.690456e-04,-4.566000e-01
1.484267e+01,6.240759e+01,6.643673e-04,-4.521000e-01
1.539840e+01,1.058642e+02,8.481336e-04,-8.981000e-01
1.451018e+01,1.337305e+02,1.028575e-03,-1.442100e+00
1.346901e+01,1.546759e+02,1.229358e-03,-2.152500e+00
1.249679e+01,1.712587e+02,1.446995e-03,-2.994100e+00
1.165098e+01,1.846579e+02,1.675170e-03,-4.103900e+00
1.094173e+01,1.955293e+02,1.905396e-03,-5.304100e+00
1.036385e+01,2.042768e+02,2.127495e-03,-6.505400e+00
9.907856e+00,2.111644e+02,2.330297e-03,-7.708500e+00
9.564128e+00,2.163700e+02,2.502569e-03,-8.868500e+00
9.324577e+00,2.200128e+02,2.634054e-03,-9.799800e+00
9.183250e+00,2.221699e+02,2.716517e-03,-1.038000e+01
9.136543e+00,2.228842e+02,2.744621e-03,-1.059350e+01
9.183250e+00,2.221699e+02,2.716517e-03,-1.038000e+01
9.324577e+00,2.200128e+02,2.634054e-03,-9.799800e+00
9.564128e+00,2.163700e+02,2.502569e-03,-8.868500e+00
9.907856e+00,2.111644e+02,2.330297e-03,-7.708500e+00
1.036385e+01,2.042768e+02,2.127495e-03,-6.505400e+00
1.094173e+01,1.955293e+02,1.905396e-03,-5.304100e+00
