    Time [s],   Tracer [-],    Temp. [K],   Pres. [Pa],   H2O [/cm3],     RH_i [-],     RH_w [-],   SO4 [/cm3],  SO4g [/cm3],  SO4l [/cm3],  SO4s [/cm3],   SO4Sat [-],  HNO3 [/cm3],   HNO3Sat[-],   Part[/cm3],     Rad[mum],    Theta1[-],    Theta2[-], 
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1.000000e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971407e+10, 0.000000e+00, 0.000000e+00, 5.332275e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 0.000000e+00, 0.000000e+00, 
1.057637e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971405e+10, 0.000000e+00, 2.005127e+04, 5.332273e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 4.953017e-06, 5.881473e-26, 
1.118597e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971403e+10, 0.000000e+00, 4.125813e+04, 5.332271e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.019148e-05, 1.210191e-25, 
1.183070e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971401e+10, 0.000000e+00, 6.368717e+04, 5.332269e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.573185e-05, 1.868083e-25, 
1.251259e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971399e+10, 0.000000e+00, 8.740881e+04, 5.332266e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.159151e-05, 2.563891e-25, 
1.323378e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971396e+10, 0.000000e+00, 1.124975e+05, 5.332263e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.778887e-05, 3.299799e-25, 
1.399654e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971394e+10, 0.000000e+00, 1.390321e+05, 5.332261e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 3.434337e-05, 4.078118e-25, 
1.480326e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971391e+10, 0.000000e+00, 1.670959e+05, 5.332258e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 4.127562e-05, 4.901292e-25, 
1.565648e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971388e+10, 0.000000e+00, 1.967770e+05, 5.332254e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 4.860736e-05, 5.771905e-25, 
1.655888e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971385e+10, 0.000000e+00, 2.281685e+05, 5.332251e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 5.636162e-05, 6.692690e-25, 
1.751329e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971381e+10, 0.000000e+00, 2.613691e+05, 5.332247e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 6.456275e-05, 7.666540e-25, 
1.852271e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971378e+10, 0.000000e+00, 2.964829e+05, 5.332244e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 7.323649e-05, 8.696511e-25, 
1.959031e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971374e+10, 0.000000e+00, 3.336203e+05, 5.332240e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 8.241007e-05, 9.785837e-25, 
2.071944e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971370e+10, 0.000000e+00, 3.728977e+05, 5.332235e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 9.211229e-05, 1.093794e-24, 
2.191365e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971366e+10, 0.000000e+00, 4.144386e+05, 5.332231e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.023736e-04, 1.215643e-24, 
2.317669e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971362e+10, 0.000000e+00, 4.583733e+05, 5.332226e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.132262e-04, 1.344514e-24, 
2.451254e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971357e+10, 0.000000e+00, 5.048396e+05, 5.332221e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.247042e-04, 1.480811e-24, 
2.592537e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971352e+10, 0.000000e+00, 5.539836e+05, 5.332216e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.368437e-04, 1.624963e-24, 
2.741964e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971347e+10, 0.000000e+00, 6.059593e+05, 5.332210e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.496826e-04, 1.777420e-24, 
2.900004e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971341e+10, 0.000000e+00, 6.609301e+05, 5.332205e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.632613e-04, 1.938664e-24, 
3.067152e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971336e+10, 0.000000e+00, 7.190683e+05, 5.332198e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.776225e-04, 2.109198e-24, 
3.243935e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971329e+10, 0.000000e+00, 7.805564e+05, 5.332192e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 1.928111e-04, 2.289559e-24, 
3.430906e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971323e+10, 0.000000e+00, 8.455875e+05, 5.332185e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.088750e-04, 2.480312e-24, 
3.628655e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971316e+10, 0.000000e+00, 9.143656e+05, 5.332177e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.258643e-04, 2.682056e-24, 
3.837801e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971309e+10, 0.000000e+00, 9.871064e+05, 5.332170e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.438326e-04, 2.895425e-24, 
4.059001e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971301e+10, 0.000000e+00, 1.064038e+06, 5.332161e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.628361e-04, 3.121088e-24, 
4.292951e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971293e+10, 0.000000e+00, 1.145403e+06, 5.332153e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 2.829346e-04, 3.359752e-24, 
4.540385e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971284e+10, 0.000000e+00, 1.231455e+06, 5.332143e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 3.041909e-04, 3.612168e-24, 
4.802081e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971275e+10, 0.000000e+00, 1.322464e+06, 5.332134e-08, 2.310986e+03, 3.688213e-94, 1.610766e+05, 2.000000e-02, 3.266719e-04, 3.879126e-24, 
5.078860e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658885e-05, 4.971407e+10, 4.971266e+10, 0.000000e+00, 1.418717e+06, 5.332124e-08, 2.310986e+03, 3.688214e-94, 1.610766e+05, 2.000000e-02, 3.504481e-04, 4.161464e-24, 
5.371592e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658886e-05, 4.971407e+10, 4.971255e+10, 0.000000e+00, 1.520515e+06, 5.332113e-08, 2.310986e+03, 3.688215e-94, 1.610766e+05, 2.000000e-02, 3.755939e-04, 4.460068e-24, 
5.681196e-04, 1.000000e+00, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583572e-05, 6.658886e-05, 4.971407e+10, 4.971245e+10, 0.000000e+00, 1.628177e+06, 5.332102e-08, 2.310986e+03, 3.688217e-94, 1.610766e+05, 2.000000e-02, 4.021884e-04, 4.775874e-24, 
6.008645e-04, 9.999999e-01, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583573e-05, 6.658887e-05, 4.971407e+10, 4.971233e+10, 0.000000e+00, 1.742042e+06, 5.332092e-08, 2.310986e+03, 3.688222e-94, 1.610766e+05, 2.000000e-02, 4.303149e-04, 5.109874e-24, 
6.354967e-04, 9.999999e-01, 5.536500e+02, 3.000000e+04, 5.854089e+16, 1.583573e-05, 6.658889e-05, 4.971407e+10, 4.971221e+10, 0.000000e+00, 1.862465e+06, 5.332082e-08, 2.310986e+03, 3.688233e-94, 1.610765e+05, 2.000000e-02, 4.600615e-04, 5.463115e-24, 
6.721250e-04, 9.999997e-01, 5.536499e+02, 3.000000e+04, 5.854089e+16, 1.583574e-05, 6.658893e-05, 4.971407e+10, 4.971208e+10, 0.000000e+00, 1.989825e+06, 5.332075e-08, 2.310986e+03, 3.688255e-94, 1.610765e+05, 2.000000e-02, 4.915217e-04, 5.836703e-24, 
7.108645e-04, 9.999994e-01, 5.536498e+02, 3.000000e+04, 5.854088e+16, 1.583576e-05, 6.658902e-05, 4.971406e+10, 4.971194e+10, 0.000000e+00, 2.124520e+06, 5.332075e-08, 2.310986e+03, 3.688302e-94, 1.610765e+05, 2.000000e-02, 5.247939e-04, 6.231812e-24, 
7.518368e-04, 9.999988e-01, 5.536496e+02, 3.000000e+04, 5.854086e+16, 1.583580e-05, 6.658921e-05, 4.971405e+10, 4.971178e+10, 0.000000e+00, 2.266974e+06, 5.332090e-08, 2.310986e+03, 3.688399e-94, 1.610765e+05, 2.000000e-02, 5.599826e-04, 6.649679e-24, 
7.951707e-04, 9.999974e-01, 5.536491e+02, 3.000000e+04, 5.854083e+16, 1.583589e-05, 6.658960e-05, 4.971402e+10, 4.971161e+10, 0.000000e+00, 2.417631e+06, 5.332136e-08, 2.310986e+03, 3.688604e-94, 1.610764e+05, 2.000000e-02, 5.971979e-04, 7.091615e-24, 
8.410022e-04, 9.999946e-01, 5.536482e+02, 3.000000e+04, 5.854077e+16, 1.583606e-05, 6.659041e-05, 4.971397e+10, 4.971139e+10, 0.000000e+00, 2.576964e+06, 5.332250e-08, 2.310986e+03, 3.689031e-94, 1.610762e+05, 2.000000e-02, 6.365566e-04, 7.559006e-24, 
8.894753e-04, 9.999886e-01, 5.536462e+02, 3.000000e+04, 5.854064e+16, 1.583644e-05, 6.659211e-05, 4.971385e+10, 4.971111e+10, 0.000000e+00, 2.745468e+06, 5.332506e-08, 2.310986e+03, 3.689925e-94, 1.610758e+05, 2.000000e-02, 6.781819e-04, 8.053315e-24, 
9.407423e-04, 9.999762e-01, 5.536420e+02, 3.000000e+04, 5.854036e+16, 1.583722e-05, 6.659567e-05, 4.971361e+10, 4.971069e+10, 0.000000e+00, 2.923668e+06, 5.333061e-08, 2.310986e+03, 3.691796e-94, 1.610751e+05, 2.000000e-02, 7.222040e-04, 8.576092e-24, 
9.949641e-04, 9.999503e-01, 5.536332e+02, 3.000000e+04, 5.853977e+16, 1.583886e-05, 6.660312e-05, 4.971311e+10, 4.971000e+10, 0.000000e+00, 3.112109e+06, 5.334242e-08, 2.310986e+03, 3.695715e-94, 1.610734e+05, 2.000000e-02, 7.687605e-04, 9.128976e-24, 
1.052311e-03, 9.998593e-01, 5.536025e+02, 3.000000e+04, 5.853771e+16, 1.584461e-05, 6.662923e-05, 4.971135e+10, 4.970803e+10, 0.000000e+00, 3.311308e+06, 5.338435e-08, 2.310986e+03, 3.709486e-94, 1.610677e+05, 2.000000e-02, 8.179961e-04, 9.713699e-24, 
1.112964e-03, 9.996714e-01, 5.535391e+02, 3.000000e+04, 5.853346e+16, 1.585650e-05, 6.668320e-05, 4.970770e+10, 4.970418e+10, 0.000000e+00, 3.521815e+06, 5.347126e-08, 2.310986e+03, 3.738092e-94, 1.610559e+05, 2.000000e-02, 8.700616e-04, 1.033209e-23, 
1.177112e-03, 9.993722e-01, 5.534380e+02, 3.000000e+04, 5.852670e+16, 1.587545e-05, 6.676926e-05, 4.970189e+10, 4.969815e+10, 0.000000e+00, 3.744223e+06, 5.361015e-08, 2.310986e+03, 3.784113e-94, 1.610371e+05, 2.000000e-02, 9.251155e-04, 1.098609e-23, 
1.244957e-03, 9.989445e-01, 5.532936e+02, 3.000000e+04, 5.851702e+16, 1.590261e-05, 6.689251e-05, 4.969359e+10, 4.968961e+10, 0.000000e+00, 3.979147e+06, 5.380950e-08, 2.310986e+03, 3.850901e-94, 1.610102e+05, 2.000000e-02, 9.833244e-04, 1.167775e-23, 
1.316713e-03, 9.983691e-01, 5.530993e+02, 3.000000e+04, 5.850399e+16, 1.593926e-05, 6.705875e-05, 4.968241e+10, 4.967818e+10, 0.000000e+00, 4.227219e+06, 5.407912e-08, 2.310986e+03, 3.942648e-94, 1.609740e+05, 2.000000e-02, 1.044863e-03, 1.240923e-23, 
1.392605e-03, 9.976248e-01, 5.528480e+02, 3.000000e+04, 5.848713e+16, 1.598689e-05, 6.727459e-05, 4.966794e+10, 4.966345e+10, 0.000000e+00, 4.489089e+06, 5.443039e-08, 2.310986e+03, 4.064666e-94, 1.609271e+05, 2.000000e-02, 1.109914e-03, 1.318282e-23, 
1.472871e-03, 9.966876e-01, 5.525316e+02, 3.000000e+04, 5.846587e+16, 1.604717e-05, 6.754754e-05, 4.964970e+10, 4.964493e+10, 0.000000e+00, 4.765421e+06, 5.487650e-08, 2.310986e+03, 4.223777e-94, 1.608680e+05, 2.000000e-02, 1.178669e-03, 1.400094e-23, 
1.557764e-03, 9.955314e-01, 5.521412e+02, 3.000000e+04, 5.843961e+16, 1.612206e-05, 6.788617e-05, 4.962717e+10, 4.962211e+10, 0.000000e+00, 5.056891e+06, 5.543291e-08, 2.310986e+03, 4.428875e-94, 1.607950e+05, 2.000000e-02, 1.251328e-03, 1.486615e-23, 
1.647549e-03, 9.941270e-01, 5.516670e+02, 3.000000e+04, 5.840767e+16, 1.621378e-05, 6.830031e-05, 4.959976e+10, 4.959439e+10, 0.000000e+00, 5.364181e+06, 5.611775e-08, 2.310986e+03, 4.691721e-94, 1.607062e+05, 2.000000e-02, 1.328101e-03, 1.578117e-23, 
1.742509e-03, 9.924424e-01, 5.510982e+02, 3.000000e+04, 5.836928e+16, 1.632492e-05, 6.880119e-05, 4.956681e+10, 4.956113e+10, 0.000000e+00, 5.687974e+06, 5.695248e-08, 2.310986e+03, 5.028115e-94, 1.605994e+05, 2.000000e-02, 1.409204e-03, 1.674885e-23, 
1.842943e-03, 9.904424e-01, 5.504229e+02, 3.000000e+04, 5.832359e+16, 1.645846e-05, 6.940175e-05, 4.952761e+10, 4.952159e+10, 0.000000e+00, 6.028948e+06, 5.796258e-08, 2.310986e+03, 5.459631e-94, 1.604724e+05, 2.000000e-02, 1.494863e-03, 1.777221e-23, 
1.949165e-03, 9.880885e-01, 5.496281e+02, 3.000000e+04, 5.826968e+16, 1.661789e-05, 7.011689e-05, 4.948136e+10, 4.947497e+10, 0.000000e+00, 6.387768e+06, 5.917861e-08, 2.310986e+03, 6.016240e-94, 1.603225e+05, 2.000000e-02, 1.585312e-03, 1.885447e-23, 
2.061510e-03, 9.853387e-01, 5.486996e+02, 3.000000e+04, 5.820651e+16, 1.680728e-05, 7.096386e-05, 4.942715e+10, 4.942038e+10, 0.000000e+00, 6.765074e+06, 6.063739e-08, 2.310986e+03, 6.740354e-94, 1.601469e+05, 2.000000e-02, 1.680793e-03, 1.999899e-23, 
2.180330e-03, 9.821476e-01, 5.476221e+02, 3.000000e+04, 5.813293e+16, 1.703141e-05, 7.196270e-05, 4.936401e+10, 4.935685e+10, 0.000000e+00, 7.161473e+06, 6.238372e-08, 2.310986e+03, 7.693181e-94, 1.599423e+05, 2.000000e-02, 1.781554e-03, 2.120937e-23, 
2.305998e-03, 9.784658e-01, 5.463790e+02, 3.000000e+04, 5.804767e+16, 1.729593e-05, 7.313678e-05, 4.929085e+10, 4.928327e+10, 0.000000e+00, 7.577521e+06, 6.447250e-08, 2.310986e+03, 8.964961e-94, 1.597053e+05, 2.000000e-02, 1.887852e-03, 2.248938e-23, 
2.438910e-03, 9.742406e-01, 5.449523e+02, 3.000000e+04, 5.794935e+16, 1.760757e-05, 7.451350e-05, 4.920649e+10, 4.919847e+10, 0.000000e+00, 8.013711e+06, 6.697164e-08, 2.310986e+03, 1.069183e-93, 1.594319e+05, 2.000000e-02, 1.999947e-03, 2.384301e-23, 
2.579482e-03, 9.694155e-01, 5.433232e+02, 3.000000e+04, 5.783644e+16, 1.797435e-05, 7.612514e-05, 4.910960e+10, 4.910113e+10, 0.000000e+00, 8.470453e+06, 6.996589e-08, 2.310986e+03, 1.308431e-93, 1.591180e+05, 2.000000e-02, 2.118104e-03, 2.527450e-23, 
2.728156e-03, 9.639309e-01, 5.414713e+02, 3.000000e+04, 5.770728e+16, 1.840593e-05, 7.800992e-05, 4.899877e+10, 4.898982e+10, 0.000000e+00, 8.948048e+06, 7.356211e-08, 2.310986e+03, 1.647693e-93, 1.587589e+05, 2.000000e-02, 2.242592e-03, 2.678831e-23, 
2.885400e-03, 9.577238e-01, 5.393755e+02, 3.000000e+04, 5.756002e+16, 1.891401e-05, 8.021336e-05, 4.887241e+10, 4.886297e+10, 0.000000e+00, 9.446670e+06, 7.789633e-08, 2.310986e+03, 2.141701e-93, 1.583495e+05, 2.000000e-02, 2.373680e-03, 2.838917e-23, 
3.051707e-03, 9.507288e-01, 5.370136e+02, 3.000000e+04, 5.739270e+16, 1.951288e-05, 8.279001e-05, 4.872884e+10, 4.871887e+10, 0.000000e+00, 9.966334e+06, 8.314371e-08, 2.310986e+03, 2.882901e-93, 1.578843e+05, 2.000000e-02, 2.511635e-03, 3.008206e-23, 
3.227599e-03, 9.428782e-01, 5.343628e+02, 3.000000e+04, 5.720315e+16, 2.022007e-05, 8.580562e-05, 4.856619e+10, 4.855568e+10, 0.000000e+00, 1.050687e+07, 8.953226e-08, 2.310986e+03, 4.032934e-93, 1.573573e+05, 2.000000e-02, 2.656723e-03, 3.187228e-23, 
3.413629e-03, 9.341035e-01, 5.314001e+02, 3.000000e+04, 5.698905e+16, 2.105733e-05, 8.934000e-05, 4.838247e+10, 4.837141e+10, 0.000000e+00, 1.106787e+07, 9.736242e-08, 2.310986e+03, 5.885230e-93, 1.567621e+05, 2.000000e-02, 2.809202e-03, 3.376540e-23, 
3.610381e-03, 9.243359e-01, 5.281020e+02, 3.000000e+04, 5.674790e+16, 2.205179e-05, 9.349067e-05, 4.817555e+10, 4.816390e+10, 0.000000e+00, 1.164868e+07, 1.070350e-07, 2.310986e+03, 8.994568e-93, 1.560916e+05, 2.000000e-02, 2.969321e-03, 3.576732e-23, 
3.818474e-03, 9.135079e-01, 5.244459e+02, 3.000000e+04, 5.647702e+16, 2.323762e-05, 9.837760e-05, 4.794311e+10, 4.793086e+10, 0.000000e+00, 1.224833e+07, 1.190921e-07, 2.310986e+03, 1.445704e-92, 1.553385e+05, 2.000000e-02, 3.137313e-03, 3.788428e-23, 
4.038561e-03, 9.015549e-01, 5.204100e+02, 3.000000e+04, 5.617359e+16, 2.465823e-05, 1.041495e-04, 4.768274e+10, 4.766987e+10, 0.000000e+00, 1.286553e+07, 1.342765e-07, 2.310986e+03, 2.454360e-92, 1.544949e+05, 2.000000e-02, 3.313398e-03, 4.012287e-23, 
4.271332e-03, 8.884176e-01, 5.159742e+02, 3.000000e+04, 5.583460e+16, 2.636921e-05, 1.109918e-04, 4.739187e+10, 4.737837e+10, 0.000000e+00, 1.349858e+07, 1.536219e-07, 2.310986e+03, 4.420649e-92, 1.535525e+05, 2.000000e-02, 3.497771e-03, 4.249005e-23, 
4.517521e-03, 8.740434e-01, 5.111208e+02, 3.000000e+04, 5.545697e+16, 2.844245e-05, 1.191379e-04, 4.706783e+10, 4.705368e+10, 0.000000e+00, 1.414536e+07, 1.785880e-07, 2.310986e+03, 8.485464e-92, 1.525026e+05, 2.000000e-02, 3.690600e-03, 4.499320e-23, 
4.777898e-03, 8.583902e-01, 5.058354e+02, 3.000000e+04, 5.503749e+16, 3.097172e-05, 1.288831e-04, 4.670788e+10, 4.669308e+10, 0.000000e+00, 1.480329e+07, 2.112705e-07, 2.310986e+03, 1.743611e-91, 1.513363e+05, 2.000000e-02, 3.892022e-03, 4.764010e-23, 
5.053284e-03, 8.414286e-01, 5.001084e+02, 3.000000e+04, 5.457293e+16, 3.408050e-05, 1.406040e-04, 4.630926e+10, 4.629379e+10, 0.000000e+00, 1.546930e+07, 2.547273e-07, 2.310986e+03, 3.852070e-91, 1.500447e+05, 2.000000e-02, 4.102135e-03, 5.043899e-23, 
5.344541e-03, 8.231455e-01, 4.939351e+02, 3.000000e+04, 5.406012e+16, 3.793278e-05, 1.547842e-04, 4.586923e+10, 4.585309e+10, 0.000000e+00, 1.613981e+07, 3.134987e-07, 2.310986e+03, 9.187150e-91, 1.486190e+05, 2.000000e-02, 4.320998e-03, 5.339855e-23, 
5.652586e-03, 8.035480e-01, 4.873180e+02, 3.000000e+04, 5.349602e+16, 4.274829e-05, 1.720480e-04, 4.538518e+10, 4.536837e+10, 0.000000e+00, 1.681073e+07, 3.944448e-07, 2.310986e+03, 2.374067e-90, 1.470507e+05, 2.000000e-02, 4.548621e-03, 5.652799e-23, 
5.978386e-03, 7.826665e-01, 4.802673e+02, 3.000000e+04, 5.287785e+16, 4.882380e-05, 1.932061e-04, 4.485474e+10, 4.483726e+10, 0.000000e+00, 1.747752e+07, 5.081166e-07, 2.310986e+03, 6.667072e-90, 1.453320e+05, 2.000000e-02, 4.784963e-03, 5.983704e-23, 
6.322964e-03, 7.605590e-01, 4.728027e+02, 3.000000e+04, 5.220329e+16, 5.656288e-05, 2.193153e-04, 4.427592e+10, 4.425778e+10, 0.000000e+00, 1.813520e+07, 6.710282e-07, 2.310986e+03, 2.039015e-89, 1.434566e+05, 2.000000e-02, 5.029930e-03, 6.333596e-23, 
6.687403e-03, 7.373147e-01, 4.649543e+02, 3.000000e+04, 5.147069e+16, 6.651732e-05, 2.517563e-04, 4.364729e+10, 4.362851e+10, 0.000000e+00, 1.877853e+07, 9.094673e-07, 2.310986e+03, 6.797260e-89, 1.414198e+05, 2.000000e-02, 5.283374e-03, 6.703563e-23, 
7.072847e-03, 7.130574e-01, 4.567638e+02, 3.000000e+04, 5.067932e+16, 7.944401e-05, 2.923326e-04, 4.296823e+10, 4.294883e+10, 0.000000e+00, 1.940213e+07, 1.265936e-06, 2.310986e+03, 2.468136e-88, 1.392196e+05, 2.000000e-02, 5.545096e-03, 7.094752e-23, 
7.480507e-03, 6.879487e-01, 4.482859e+02, 3.000000e+04, 4.982971e+16, 9.638095e-05, 3.433909e-04, 4.223920e+10, 4.221920e+10, 0.000000e+00, 2.000078e+07, 1.810071e-06, 2.310986e+03, 9.734891e-88, 1.368575e+05, 2.000000e-02, 5.814849e-03, 7.508377e-23, 
7.911663e-03, 6.621909e-01, 4.395888e+02, 3.000000e+04, 4.892408e+16, 1.187449e-04, 4.079568e-04, 4.146210e+10, 4.144153e+10, 0.000000e+00, 2.056974e+07, 2.657093e-06, 2.310986e+03, 4.148652e-87, 1.343397e+05, 2.000000e-02, 6.092346e-03, 7.945723e-23, 
8.367670e-03, 6.360286e-01, 4.307550e+02, 3.000000e+04, 4.796680e+16, 1.484470e-04, 4.898666e-04, 4.064068e+10, 4.061957e+10, 0.000000e+00, 2.110520e+07, 3.998498e-06, 2.310986e+03, 1.894073e-86, 1.316782e+05, 2.000000e-02, 6.377283e-03, 8.408145e-23, 
8.849960e-03, 6.097507e-01, 4.218823e+02, 3.000000e+04, 4.696493e+16, 1.880098e-04, 5.938464e-04, 3.978100e+10, 3.975939e+10, 0.000000e+00, 2.160490e+07, 6.151490e-06, 2.310986e+03, 9.149607e-86, 1.288928e+05, 2.000000e-02, 6.669353e-03, 8.897078e-23, 
9.360048e-03, 5.836918e-01, 4.130836e+02, 3.000000e+04, 4.592891e+16, 2.406380e-04, 7.254419e-04, 3.889201e+10, 3.886994e+10, 0.000000e+00, 2.206882e+07, 9.633700e-06, 2.310986e+03, 4.597004e-85, 1.260124e+05, 2.000000e-02, 6.968285e-03, 9.414037e-23, 
9.899537e-03, 5.582342e-01, 4.044878e+02, 3.000000e+04, 4.487327e+16, 3.101441e-04, 8.906221e-04, 3.798619e+10, 3.796369e+10, 0.000000e+00, 2.250013e+07, 1.526274e-05, 2.310986e+03, 2.348049e-84, 1.230775e+05, 2.000000e-02, 7.273885e-03, 9.960627e-23, 
1.047012e-02, 5.337617e-01, 3.962246e+02, 3.000000e+04, 4.381530e+16, 4.007485e-04, 1.095232e-03, 3.707837e+10, 3.705546e+10, 0.000000e+00, 2.290504e+07, 2.427670e-05, 2.310986e+03, 1.187670e-83, 1.201361e+05, 2.000000e-02, 7.586084e-03, 1.053854e-22, 
