Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
12.5,-6.7549999999999955,876.1829,869.4279
12.666666666666666,-6.61710000000005,876.1829,869.5658
12.833333333333332,-6.425000000000068,876.1829,869.7579
13.0,-6.24210000000005,876.1829,869.9408
13.166666666666666,-6.122200000000021,876.1829,870.0607
13.333333333333332,-6.043300000000045,876.1829,870.1396
13.5,-5.962600000000066,876.1829,870.2203
13.666666666666666,-5.803700000000049,876.1829,870.3792
13.833333333333332,-5.613200000000006,876.1829,870.5697
14.0,-5.4114000000000715,876.1829,870.7715
14.166666666666666,-5.141100000000051,876.1829,871.0418
14.333333333333332,-4.746300000000019,876.1829,871.4366
14.5,-4.376800000000003,876.1829,871.8061
14.666666666666666,-4.066599999999994,876.1829,872.1163
14.833333333333332,-4.001600000000053,876.1829,872.1813
15.0,-3.947300000000041,876.1829,872.2356
15.166666666666666,-3.9184000000000196,876.1829,872.2645
15.333333333333332,-3.9103000000000065,876.1829,872.2726
15.5,-3.8518000000000256,876.1829,872.3311
15.666666666666666,-3.7328999999999724,876.1829,872.45
15.833333333333332,-3.6253000000000384,876.1829,872.5576
16.0,-3.5009999999999764,876.1829,872.6819
16.166666666666664,-3.3718000000000075,876.1829,872.8111
16.333333333333332,-3.2776999999999816,876.1829,872.9052
16.5,-3.1806000000000267,876.1829,873.0023
16.666666666666664,-3.026299999999992,876.1829,873.1566
16.833333333333332,-2.927000000000021,876.1829,873.2559
17.0,-2.8274000000000115,876.1829,873.3555
17.166666666666664,-2.7041000000000395,876.1829,873.4788
17.333333333333332,-2.596400000000017,876.1829,873.5865
17.5,-2.4891999999999825,876.1829,873.6937
17.666666666666664,-2.378900000000044,876.1829,873.804
17.833333333333332,-2.2793000000000347,876.1829,873.9036
18.0,-2.178099999999972,876.1829,874.0048
18.166666666666664,-2.082300000000032,876.1829,874.1006
18.33333333333333,-1.9986000000000104,876.1829,874.1843
18.5,-1.9206000000000358,876.1829,874.2623
18.666666666666664,-1.852100000000064,876.1829,874.3308
18.83333333333333,-1.7849999999999682,876.1829,874.3979
19.0,-1.713899999999967,876.1829,874.469
19.166666666666664,-1.642500000000041,876.1829,874.5404
19.33333333333333,-1.5912000000000717,876.1829,874.5917
19.5,-1.539600000000064,876.1829,874.6433
19.666666666666664,-1.485900000000015,876.1829,874.697
19.83333333333333,-1.4356000000000222,876.1829,874.7473
20.0,-1.3844000000000278,876.1829,874.7985
20.166666666666664,-1.3454000000000406,876.1829,874.8375
20.33333333333333,-1.3091000000000577,876.1829,874.8738
20.5,-1.2758999999999787,876.1829,874.907
20.666666666666664,-1.239500000000021,876.1829,874.9434
20.83333333333333,-1.2060000000000173,876.1829,874.9769
21.0,-1.1761000000000195,876.1829,875.0068
21.166666666666664,-1.1416000000000395,876.1829,875.0413
21.33333333333333,-1.1055999999999813,876.1829,875.0773
21.5,-1.0692000000000235,876.1829,875.1137
21.666666666666664,-1.0441000000000713,876.1829,875.1388
21.83333333333333,-1.0135999999999967,876.1829,875.1693
22.0,-0.9830000000000609,876.1829,875.1999
22.166666666666664,-0.9509000000000469,876.1829,875.232
22.33333333333333,-0.9184000000000196,876.1829,875.2645
22.5,-0.8876999999999953,876.1829,875.2952
22.666666666666664,-0.8555999999999813,876.1829,875.3273
22.83333333333333,-0.8242999999999938,876.1829,875.3586
23.0,-0.7971999999999753,876.1829,875.3857
23.166666666666664,-0.7710000000000719,876.1829,875.4119
23.33333333333333,-0.7422000000000253,876.1829,875.4407
23.5,-0.713799999999992,876.1829,875.4691
23.666666666666664,-0.6886000000000649,876.1829,875.4943
23.83333333333333,-0.6610000000000582,876.1829,875.5219
24.0,-0.6344000000000278,876.1829,875.5485
24.166666666666664,-0.6132999999999811,876.1829,875.5696
24.33333333333333,-0.5931000000000495,876.1829,875.5898
24.5,-0.5711000000000013,876.1829,875.6118
24.666666666666664,-0.5502999999999929,876.1829,875.6326
24.83333333333333,-0.5289999999999964,876.1829,875.6539
25.0,-0.5099999999999909,876.1829,875.6729
25.166666666666664,-0.4917000000000371,876.1829,875.6912
25.33333333333333,-0.4781000000000404,876.1829,875.7048
25.5,-0.46460000000001855,876.1829,875.7183
25.666666666666664,-0.4519000000000233,876.1829,875.731
25.83333333333333,-0.44000000000005457,876.1829,875.7429
26.0,-0.4275000000000091,876.1829,875.7554
26.166666666666664,-0.41449999999997544,876.1829,875.7684
26.33333333333333,-0.4008999999999787,876.1829,875.782
26.5,-0.38779999999997017,876.1829,875.7951
26.666666666666664,-0.3753000000000384,876.1829,875.8076
26.83333333333333,-0.36390000000005784,876.1829,875.819
27.0,-0.3533999999999651,876.1829,875.8295
27.166666666666664,-0.34199999999998454,876.1829,875.8409
27.33333333333333,-0.33180000000004384,876.1829,875.8511
27.5,-0.32180000000005293,876.1829,875.8611
27.666666666666664,-0.30970000000002074,876.1829,875.8732
27.83333333333333,-0.2988000000000284,876.1829,875.8841
28.0,-0.2898000000000138,876.1829,875.8931
28.166666666666664,-0.27800000000002,876.1829,875.9049
28.33333333333333,-0.2665000000000646,876.1829,875.9164
28.5,-0.255800000000022,876.1829,875.9271
28.666666666666664,-0.2439000000000533,876.1829,875.939
28.83333333333333,-0.23260000000004766,876.1829,875.9503
29.0,-0.22400000000004638,876.1829,875.9589
29.166666666666664,-0.21550000000002,876.1829,875.9674
29.33333333333333,-0.20670000000006894,876.1829,875.9762
29.5,-0.19690000000002783,876.1829,875.986
29.666666666666664,-0.1875999999999749,876.1829,875.9953
29.83333333333333,-0.17790000000002237,876.1829,876.005
30.0,-0.16970000000003438,876.1829,876.0132
30.166666666666664,-0.16280000000006112,876.1829,876.0201
30.33333333333333,-0.15570000000002437,876.1829,876.0272
30.5,-0.14850000000001273,876.1829,876.0344
30.666666666666664,-0.13959999999997308,876.1829,876.0433
30.83333333333333,-0.13269999999999982,876.1829,876.0502
31.0,-0.12660000000005311,876.1829,876.0563
31.166666666666664,-0.1208000000000311,876.1829,876.0621
31.33333333333333,-0.11459999999999582,876.1829,876.0683
31.5,-0.10810000000003583,876.1829,876.0748
31.666666666666664,-0.10220000000003893,876.1829,876.0807
31.83333333333333,-0.09710000000006858,876.1829,876.0858
32.0,-0.09190000000000964,876.1829,876.091
32.166666666666664,-0.08670000000006439,876.1829,876.0962
32.33333333333333,-0.08230000000003201,876.1829,876.1006
32.5,-0.07830000000001291,876.1829,876.1046
32.666666666666664,-0.07490000000007058,876.1829,876.108
32.83333333333333,-0.07079999999996289,876.1829,876.1121
33.0,-0.0665000000000191,876.1829,876.1164
33.166666666666664,-0.06309999999996307,876.1829,876.1198
33.33333333333333,-0.05989999999997053,876.1829,876.123
33.5,-0.05709999999999127,876.1829,876.1258
33.666666666666664,-0.05370000000004893,876.1829,876.1292
33.83333333333333,-0.050299999999992906,876.1829,876.1326
34.0,-0.04800000000000182,876.1829,876.1349
34.166666666666664,-0.04600000000004911,876.1829,876.1369
34.33333333333333,-0.04390000000000782,876.1829,876.139
34.5,-0.041200000000003456,876.1829,876.1417
34.666666666666664,-0.038300000000049295,876.1829,876.1446
34.83333333333333,-0.036500000000046384,876.1829,876.1464
35.0,-0.03440000000000509,876.1829,876.1485
35.166666666666664,-0.032100000000014006,876.1829,876.1508
35.33333333333333,-0.02949999999998454,876.1829,876.1534
