Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
7.666666666666666,-26.298900000000003,876.1829,849.884
7.833333333333333,-25.77139999999997,876.1829,850.4115
8.0,-25.14779999999996,876.1829,851.0351
8.166666666666666,-24.648199999999974,876.1829,851.5347
8.333333333333332,-24.16610000000003,876.1829,852.0168
8.5,-23.610500000000002,876.1829,852.5724
8.666666666666666,-23.033700000000067,876.1829,853.1492
8.833333333333332,-22.385700000000043,876.1829,853.7972
9.0,-21.749599999999987,876.1829,854.4333
9.166666666666666,-21.198200000000043,876.1829,854.9847
9.333333333333332,-20.74649999999997,876.1829,855.4364
9.5,-20.399,876.1829,855.7839
9.666666666666666,-19.95060000000001,876.1829,856.2323
9.833333333333332,-19.26430000000005,876.1829,856.9186
10.0,-18.627700000000004,876.1829,857.5552
10.166666666666666,-18.05340000000001,876.1829,858.1295
10.333333333333332,-17.591499999999996,876.1829,858.5914
10.5,-17.661699999999996,876.1829,858.5212
10.666666666666666,-17.65089999999998,876.1829,858.532
10.833333333333332,-17.069600000000037,876.1829,859.1133
11.0,-16.517100000000028,876.1829,859.6658
11.166666666666666,-15.953399999999988,876.1829,860.2295
11.333333333333332,-15.33910000000003,876.1829,860.8438
11.5,-14.731499999999983,876.1829,861.4514
11.666666666666666,-14.095300000000066,876.1829,862.0876
11.833333333333332,-13.620999999999981,876.1829,862.5619
12.0,-13.17349999999999,876.1829,863.0094
12.166666666666666,-12.723500000000058,876.1829,863.4594
12.333333333333332,-12.577999999999975,876.1829,863.6049
12.5,-12.430600000000027,876.1829,863.7523
12.666666666666666,-12.249199999999973,876.1829,863.9337
12.833333333333332,-11.99739999999997,876.1829,864.1855
13.0,-11.781200000000013,876.1829,864.4017
13.166666666666666,-11.59680000000003,876.1829,864.5861
13.333333333333332,-11.316800000000057,876.1829,864.8661
13.5,-11.023000000000025,876.1829,865.1599
13.666666666666666,-10.70799999999997,876.1829,865.4749
13.833333333333332,-10.407299999999964,876.1829,865.7756
14.0,-10.127399999999966,876.1829,866.0555
14.166666666666666,-9.86469999999997,876.1829,866.3182
14.333333333333332,-9.631899999999973,876.1829,866.551
14.5,-9.396299999999997,876.1829,866.7866
14.666666666666666,-9.145800000000008,876.1829,867.0371
14.833333333333332,-8.858299999999986,876.1829,867.3246
15.0,-8.606800000000021,876.1829,867.5761
15.166666666666666,-8.423900000000003,876.1829,867.759
15.333333333333332,-8.163700000000063,876.1829,868.0192
15.5,-7.922400000000039,876.1829,868.2605
15.666666666666666,-7.691599999999994,876.1829,868.4913
15.833333333333332,-7.477100000000064,876.1829,868.7058
16.0,-7.282100000000014,876.1829,868.9008
16.166666666666664,-7.088100000000054,876.1829,869.0948
16.333333333333332,-6.874000000000024,876.1829,869.3089
16.5,-6.681600000000003,876.1829,869.5013
16.666666666666664,-6.504599999999982,876.1829,869.6783
16.833333333333332,-6.340900000000033,876.1829,869.842
17.0,-6.18119999999999,876.1829,870.0017
17.166666666666664,-6.009400000000028,876.1829,870.1735
17.333333333333332,-5.839799999999968,876.1829,870.3431
17.5,-5.688499999999976,876.1829,870.4944
17.666666666666664,-5.543700000000058,876.1829,870.6392
17.833333333333332,-5.41070000000002,876.1829,870.7722
18.0,-5.287900000000036,876.1829,870.895
18.166666666666664,-5.161799999999971,876.1829,871.0211
18.33333333333333,-5.0072999999999865,876.1829,871.1756
18.5,-4.879099999999994,876.1829,871.3038
18.666666666666664,-4.7666000000000395,876.1829,871.4163
18.83333333333333,-4.616399999999999,876.1829,871.5665
19.0,-4.483600000000024,876.1829,871.6993
19.166666666666664,-4.358400000000074,876.1829,871.8245
19.33333333333333,-4.2350999999999885,876.1829,871.9478
19.5,-4.111700000000042,876.1829,872.0712
19.666666666666664,-3.9798000000000684,876.1829,872.2031
19.83333333333333,-3.8514000000000124,876.1829,872.3315
20.0,-3.7484000000000606,876.1829,872.4345
20.166666666666664,-3.6445999999999685,876.1829,872.5383
20.33333333333333,-3.539700000000039,876.1829,872.6432
20.5,-3.435100000000034,876.1829,872.7478
20.666666666666664,-3.3355000000000246,876.1829,872.8474
20.83333333333333,-3.2409000000000106,876.1829,872.942
21.0,-3.1403000000000247,876.1829,873.0426
21.166666666666664,-3.042500000000018,876.1829,873.1404
21.33333333333333,-2.9699000000000524,876.1829,873.213
21.5,-2.886600000000044,876.1829,873.2963
21.666666666666664,-2.8011999999999944,876.1829,873.3817
21.83333333333333,-2.7349000000000387,876.1829,873.448
22.0,-2.657299999999964,876.1829,873.5256
22.166666666666664,-2.5779999999999745,876.1829,873.6049
22.33333333333333,-2.4945000000000164,876.1829,873.6884
22.5,-2.412800000000061,876.1829,873.7701
22.666666666666664,-2.3349000000000615,876.1829,873.848
22.83333333333333,-2.262200000000007,876.1829,873.9207
23.0,-2.1864000000000487,876.1829,873.9965
23.166666666666664,-2.112799999999993,876.1829,874.0701
23.33333333333333,-2.0492000000000417,876.1829,874.1337
23.5,-1.9826000000000477,876.1829,874.2003
23.666666666666664,-1.9184000000000196,876.1829,874.2645
23.83333333333333,-1.862100000000055,876.1829,874.3208
24.0,-1.7980000000000018,876.1829,874.3849
24.166666666666664,-1.7367000000000417,876.1829,874.4462
24.33333333333333,-1.6861000000000104,876.1829,874.4968
24.5,-1.628400000000056,876.1829,874.5545
24.666666666666664,-1.574100000000044,876.1829,874.6088
24.83333333333333,-1.529700000000048,876.1829,874.6532
25.0,-1.4798000000000684,876.1829,874.7031
25.166666666666664,-1.4411000000000058,876.1829,874.7418
25.33333333333333,-1.4080000000000155,876.1829,874.7749
25.5,-1.3730000000000473,876.1829,874.8099
25.666666666666664,-1.3327000000000453,876.1829,874.8502
25.83333333333333,-1.2934999999999945,876.1829,874.8894
26.0,-1.2554000000000087,876.1829,874.9275
26.166666666666664,-1.2127000000000407,876.1829,874.9702
26.33333333333333,-1.171199999999999,876.1829,875.0117
26.5,-1.1299000000000206,876.1829,875.053
26.666666666666664,-1.0923999999999978,876.1829,875.0905
26.83333333333333,-1.0562999999999647,876.1829,875.1266
27.0,-1.0207000000000335,876.1829,875.1622
27.166666666666664,-0.9841000000000122,876.1829,875.1988
27.33333333333333,-0.9484999999999673,876.1829,875.2344
27.5,-0.9142000000000507,876.1829,875.2687
27.666666666666664,-0.883199999999988,876.1829,875.2997
27.83333333333333,-0.852800000000002,876.1829,875.3301
28.0,-0.8229999999999791,876.1829,875.3599
28.166666666666664,-0.7929000000000315,876.1829,875.39
28.33333333333333,-0.7645999999999731,876.1829,875.4183
28.5,-0.7364999999999782,876.1829,875.4464
28.666666666666664,-0.7109000000000378,876.1829,875.472
28.83333333333333,-0.6875,876.1829,875.4954
29.0,-0.6608999999999696,876.1829,875.522
29.166666666666664,-0.6344000000000278,876.1829,875.5485
29.33333333333333,-0.6110999999999649,876.1829,875.5718
29.5,-0.586400000000026,876.1829,875.5965
29.666666666666664,-0.5625,876.1829,875.6204
29.83333333333333,-0.5433000000000447,876.1829,875.6396
30.0,-0.5186999999999671,876.1829,875.6642
30.166666666666664,-0.49469999999996617,876.1829,875.6882
30.33333333333333,-0.4741999999999962,876.1829,875.7087
30.5,-0.4537000000000262,876.1829,875.7292
30.666666666666664,-0.4356000000000222,876.1829,875.7473
30.83333333333333,-0.42259999999998854,876.1829,875.7603
31.0,-0.40790000000004056,876.1829,875.775
31.166666666666664,-0.3929000000000542,876.1829,875.79
31.33333333333333,-0.37999999999999545,876.1829,875.8029
31.5,-0.3652000000000726,876.1829,875.8177
31.666666666666664,-0.35019999999997253,876.1829,875.8327
31.83333333333333,-0.3383000000000038,876.1829,875.8446
32.0,-0.3251000000000204,876.1829,875.8578
32.166666666666664,-0.311800000000062,876.1829,875.8711
32.33333333333333,-0.30110000000001946,876.1829,875.8818
32.5,-0.28899999999998727,876.1829,875.8939
32.666666666666664,-0.27719999999999345,876.1829,875.9057
32.83333333333333,-0.2684000000000424,876.1829,875.9145
33.0,-0.25720000000001164,876.1829,875.9257
33.166666666666664,-0.24630000000001928,876.1829,875.9366
33.33333333333333,-0.23730000000000473,876.1829,875.9456
33.5,-0.2259000000000242,876.1829,875.957
33.666666666666664,-0.21490000000005693,876.1829,875.968
33.83333333333333,-0.20490000000006603,876.1829,875.978
34.0,-0.19420000000002346,876.1829,875.9887
34.166666666666664,-0.18430000000000746,876.1829,875.9986
34.33333333333333,-0.17470000000002983,876.1829,876.0082
34.5,-0.1651000000000522,876.1829,876.0178
34.666666666666664,-0.15570000000002437,876.1829,876.0272
34.83333333333333,-0.1470000000000482,876.1829,876.0359
35.0,-0.13810000000000855,876.1829,876.0448
35.166666666666664,-0.12950000000000728,876.1829,876.0534
35.33333333333333,-0.12189999999998236,876.1829,876.061
35.5,-0.11430000000007112,876.1829,876.0686
35.666666666666664,-0.10620000000005803,876.1829,876.0767
35.83333333333333,-0.09919999999999618,876.1829,876.0837
36.0,-0.09230000000002292,876.1829,876.0906
36.16666666666666,-0.08510000000001128,876.1829,876.0978
36.33333333333333,-0.07900000000006457,876.1829,876.1039
36.5,-0.07310000000006767,876.1829,876.1098
